id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids/0,backdrop_path,adult,overview,poster_path,popularity,id_imdb,genre_ids/1,genre_ids/2,genre_ids/3,genre_ids/4,genre_ids/5,genre_ids/6
534038,false,0,0,Faraway Eyes,,en,Faraway Eyes,18,,false,,,0.96,tt7401840,,,,,,
616982,false,0,0,Faith Based,2020-01-18,en,Faith Based,35,,false,"When two idiot friends realize all ""faith based"" films make buckets of cash, they set out on a mission to make one of their own.",/ipn3afEwD0UfSmc5oGGOzyPrhaD.jpg,1.4,tt10260692,,,,,,
703030,false,1,8,Fame-ish,2020-05-11,en,Fame-ish,,/2GIa7PWcfklFkidFpVoTvStDo1x.jpg,false,A washed-up voice director succumbs to the pitfalls of small-time celebrity at an anime convention.,/1fG3ZvMgcEBqYzT4BJyspla7E1p.jpg,7.531,tt7931602,,,,,,
653665,false,0,0,Farewell Amor,2020-01-25,en,Farewell Amor,18,,false,"Reunited after a 17 year separation, Walter, an Angolan immigrant, is joined in the U.S. by his wife and teenage daughter. Now absolute strangers sharing a one-bedroom apartment, they discover a shared love of dance that may help overcome the emotional distance between them.",,1.4,tt11380884,,,,,,
665427,false,0,0,Entre perro y lobo,2020-02-21,es,Entre perro y lobo,99,,false,"Three soldiers moving through the Cuban jungle: combat exercises and camouflage techniques are practised, but the battle never arrives. The nature of their mission becomes an ever-greater mystery, echoing unanswered in the impassive natural surroundings.",/cHXWQcM3kemAKvHxNCvRg7yx7Ao.jpg,1.4,tt11772786,,,,,,
664572,false,0,0,Los conductos,2020-02-22,es,Los conductos,18,/tsidJCUMLAssBsuBkpgU2SruS0N.jpg,false,"Pinky is on the run. At night the empty streets smell of the apocalypse and the city seems to be on fire. Narcotics swirl through the veins and the air. Having freed himself from the clutches of a sect led by a certain “padre” and determined to take his fate into his own hands, he is now holed up in an illegal T-shirt factory, surrounded by paints, slogans and heat presses. Pinky is looking for the light at the end of the tunnel, but ghosts are breathing down his neck. He is running for his life, and Colombia is on fire. But Colombia is alive.",/3pHLRZ6OG5djBoqU76Ku1UrTzvV.jpg,1.4,tt11652808,,,,,,
470610,false,2,10,Endless,2020-04-09,en,Endless,18,/wav2rgZiQGGIQeCg49xc9RfSDLa.jpg,false,"When madly in love high school graduates Riley (Alexandra Shipp) and Chris (Nicholas Hamilton) are separated by a tragic car accident, Riley blames herself for her boyfriend's death while Chris is stranded in limbo. Miraculously, the two find a way to connect. In a love story that transcends life and death, both Riley and Chris are forced to learn the hardest lesson of all: letting go.",/nMAxOYWVlMz8Gk8yULvZw25B7pK.jpg,5.496,tt5723282,14,10749,,,,
683216,false,0,0,engato,,en,engato,,,false,"engato is a skating movie written and directed by moses devoss in uganda, from devoss media",,0.6,tt11828632,,,,,,
678589,false,0,0,Encuentros,,en,Encuentros,,,false,Mexican feature film,,0.6,tt11735742,,,,,,
669320,false,0,0,Enhanced 2 the Max,2020-01-31,en,Enhanced 2 the Max,99,/rAdEaRqkXSuaRyu9QmfTPk9bSid.jpg,false,"Bodybuilder and entrepreneur Anthony Hughes, also known as Dr. Tony Huge, is a man on a mission to further human evolution through performance enhancing drugs that are labeled as dangerous and illegal in the United States. Unsatisfied with the limitations of certified studies, Tony performs underground experiments, often on himself, in an effort to change the way the world looks at steroids and other PEDs. His methods have been labeled as dangerous and criminal by the mass populous and the government. 'Enhanced 2 The Max' chronicles Tony's attempt to vindicate himself and his methods as he conducts a new set of experiments on five volunteer subjects. The goal? To put on over 20 pounds of lean muscle in thirty days. Will his tests prove him a genius? Or a mad scientist?",/xGRVcRAXDrmcVsvSFo6ZxC6XCm4.jpg,0.6,tt11702230,,,,,,
607765,false,0,0,Enter the Samurai,2019-07-19,en,Enter the Samurai,99,,false,"Enter the Samurai is a documentary film which follows the making of the feature film ""Samurai Cop 2: Deadly Vengeance"". It follows the film crew and artists as they deal with clashes of generations, taste and approach to sanity while attempting to complete production of the film.",/zX2awgmnKbl28v4hNC9gxfBmLpE.jpg,2.113,tt5442700,,,,,,
633146,false,2,7.5,Entha Manchivaadavuraa,2020-01-15,te,ఎంత మంచివాడవురా,28,/4xLIFjmZNG5V8y92bf8mL8ttBTb.jpg,false,"Abandoned after his parents' death, a short film actor assumes multiple identities to bond with people in need of love and affection.",/cFdf9OdVMYdI9UFVD9TJVYpUivw.jpg,1.694,tt10995146,18,10749,,,,
679796,false,8,6.6,Enemy Lines,2020-04-24,en,Enemy Lines,28,/2KCj021waxpTBg76s5i2YPEbzla.jpg,false,"In the frozen, war torn landscape of occupied Poland during World War II, a crack team of allied commandos are sent on a deadly mission behind enemy lines to extract a rocket scientist from the hands of the Nazis.",/vG8qBkByy9naORB6zahcntIC2N.jpg,16.11,tt9904802,10752,,,,,
618744,false,0,0,Ensaio Sobre o Fracasso,2020-01-31,pt,Ensaio Sobre o Fracasso,18,,false,,/nRalY3I0yAb8Sh39RiJuG83XLK5.jpg,1.4,tt11591354,,,,,,
497582,false,0,0,Enola Holmes,,en,Enola Holmes,18,,false,Feature film adaptation of the Enola Holmes mystery novels by Nancy Springer.,,0.934,tt7846844,9648,53,,,,
503917,false,31,5.1,Enter the Fat Dragon,2020-01-23,cn,肥龍過江,28,/9WirGdnbnM2dJKQLz1vRPUTmnIR.jpg,false,"After being dumped by his fiancé, heartbroken Hong Kong police officer Fallon Zhu gains 200+ pounds. His superiors demote him to the job of escorting convicts to Japan. When a convict in his custody mysteriously dies, he must team up with citizen Thor to solve the mystery.",/fQqqsj0WhANqGqHQ8BhBE7iI4bk.jpg,13.851,tt7335600,35,,,,,
671397,false,0,0,Keep Your Hands Off Eizouken!,2020-05-15,ja,映像研には手を出すな！,12,/7aHolsotPdDrfMZQrxwiRRmO9jT.jpg,false,A group of strangers come together to work on creating the greatest anime series ever.,/abmmVrc1X3AKo9kmhP8fgNvdYPp.jpg,15.244,tt11629268,35,,,,,
655513,false,3,6.3,Ein bisschen bleiben wir noch,2020-01-23,de,Ein bisschen bleiben wir noch,18,,false,"Chechen refugee children, Oskar (8) and Lilli (13), who have been living in Austria for six years, are about to be deported along with their mother. However, her sudden attempted suicide results not only in the short-term suspension of their deportation but also in the forced separation of the family. The children’s hope that they will be reunited with their mother is nourished by their love for each other and challenges all bureaucratic obstacles with passion and poetry. A bittersweet odyssey about the many ways of perceiving the world around you in order to survive.",/cx3RKkBNxLXCYgASVuOJ8ap1FNp.jpg,2.974,tt11687098,,,,,,
682051,false,0,0,Cybrid Wasteland,,en,Cybrid Wasteland,,,false,"After a human-animal crossbreeding ban was lifted people were kidnapped and put into camps and experimented on. Scientists mixed the DNA of animals and humans to create all kinds of abominations. The food was poisonous, Sterilization programs began and all forms of human rights had been abolished.  What was left of the human race stood up, fought back with numbers and won the civil war.  ​20 years later Arex wakes from her coma into a cybrid wasteland. She has to survive and fight her way in this bizarre new world.  With help from the Wastelanders she searches for her parents and fights her way against The Swine Crew, The Godless, The Mutation Nation and Abominations. Lurking in the shadows are the Shadow Kings.  Join Arex on her journey for survival.",/p5a2eLLCjJwNb2v6ika8hduAYcR.jpg,0.6,tt10628134,,,,,,
664721,false,1,4.5,"Cyrille, agriculteur, 30 ans, 20 vaches, du lait, du beurre, des dettes",2020-02-26,fr,"Cyrille, agriculteur, 30 ans, 20 vaches, du lait, du beurre, des dettes",99,,false,"We regularly see on television or in the newspapers that dairy farmers are going badly, that they are the first to be affected by the suicide. We see it, we know it and then it's like that. It doesn't stop us from sleeping. But there it is: the day I met Cyrille, I had trouble getting over it. It became my obsession.",/aWrcI89evVHEHZpXF1F3P3k7Kdx.jpg,1.439,tt11804388,,,,,,
611854,false,0,0,Orzel. Ostatni patrol,2020-11-13,en,Orzel. Ostatni patrol,,,false,"It's 1940. German forces are prevailing over Allies across Europe. The crew of the Polish submarine, now serving in the Royal Navy, is waging a heroic fight against the invisible enemy.",,2.77,tt4741504,,,,,,
692840,false,0,0,Ordem Moral,,en,Ordem Moral,,,false,"In 1918, Maria Adelaide Coelho da Cunha, heiress and owner of the Diário de Notícias, leaves the social, cultural and family luxury in which she lives to escape with a petty chauffeur, 26 years younger.",,0.6,tt7490358,,,,,,
666109,false,0,0,Ordinary Justice,2020-02-21,it,Palazzo di Giustizia,18,,false,"While a trial involving murder, manslaughter and armed robbery is being conducted inside the courtroom, the two daughters of the accused are sentenced to wait outside in the hallway.",/bWM2kf7RZqnWa59Vn7pMaxC8kdf.jpg,1.4,tt10247750,,,,,,
649309,false,1,6,Conductivity,2020-02-07,fi,Orkesterin edessä,99,/mtP34WDFx10FNKRCGYBoSHE4vJF.jpg,false,"Conductivity is a film about creative leadership told through the story of three young conductors at the prestigious Sibelius Academy in Helsinki, Finland; I-Han Fu (Taiwan), Emilia Hoving (Finland) and James Kahane (France). When stepping on the podium, they are put under a magnifying glass. Conductor training, in essence, is leadership training. The film gives a unique viewpoint to follow the students, as this is the first film about conductor training at the Sibelius Academy.",/ivN585u9QEfFdi4OEIs2NpZYNe8.jpg,0.6,tt10763684,,,,,,
664584,false,0,0,Orphea,2020-02-21,de,Orphea,18,/wLwgpFyGWrz4dzfk2rCuj2JtKZy.jpg,false,"A reinvention of the Greek myth of Orpheus and Eurydice, set in contemporary Manila as a rock musical.",/fPmsD1GXt94X7C1A75L1TdFSpqC.jpg,1.4,tt11771882,14,10402,,,,
438396,false,0,0,Orígenes secretos,2020-06-19,es,Orígenes secretos,35,/hQWiexs8XzyIJ0ucBxqMxLSBR5K.jpg,false,"Heroes do not exist. David, a young policeman who has recently moved to Madrid, is forced to collaborate with Jorge Elías - an endearing freak and owner of a comic book shop - in order to solve a series of atrocious murders that recreate the secret origins of the classic superheroes. Each grotesque murder is a piece of a jigsaw puzzle that has the streets of Madrid as a backdrop, but whose complete image they are unable to distinguish. Jorge's encyclopedic knowledge about the comic world and the unexpected discovery of David's dark past will be fundamental in helping them solve the enigma hidden behind the awful crimes. The clues will guide them through the Spanish capital,",/ygBgXeP9fDcWPOD8zes10tvSKfI.jpg,1.52,tt5827790,80,14,,,,
684943,false,0,0,Orbius,,ru,Орбиус,,,false,Someone is walking in this world. Someone is looking for something better. Someone is trying to run away. Someone - it's you.,/jjCjzah50rAChe7Jzlx3VJonpOV.jpg,0.6,tt11617492,,,,,,
682833,false,2,8.8,Ikko-Mikke,2020-03-13,pa,Ikko-Mikke,,/oCNT2exuqg3e0PvDr5XnOwNaiFP.jpg,false,"A young, egoistic couple are taught a valuable lesson when their souls get accidentally swapped and they find out what it`s like to walk in the other person`s shoes.",/fLbrFec9W2wMJuD8VGk9gq24zXh.jpg,1.4,tt11947446,,,,,,
677024,false,0,0,Ik Sandhu Hunda Si,2020-02-28,pa,Ik Sandhu Hunda Si,28,/jmBnhxkwgOYOQjPvTmTwo6jLwb6.jpg,false,"To fight the corruption in Punjab university, senior student Sandhu announces his candidacy as Grewal for the election",/atHopZSsmHwaGRhFxNe4o0IfX27.jpg,1.4,tt10916120,18,,,,,
619592,false,0,0,Force of Nature,,en,Force of Nature,28,,false,A gang of thieves plan a heist during a hurricane and encounter trouble when a cop tries to force everyone in the building to evacuate.,,0.6,tt10308928,,,,,,
555457,false,4,9,Four Kids and It,2020-04-10,en,Four Kids and It,14,/4W52g25Z9sCops8YXKl1XGLq7lY.jpg,false,A group of kids on holiday in Cornwall meet a magical creature on the beach with the power to grant wishes.,/6bZZ3Q0TTD8qpKde7gWhdJuOQMY.jpg,8.62,tt5556054,10751,,,,,
666509,false,1,10,Fox Hunt Drive,2020-03-06,en,Fox Hunt Drive,53,,false,"Alison, a down-on-her-luck young professional, spends her evenings trying to make ends meet as a rideshare driver. Wrapping her shift, she decides to take on one last passenger — only to find herself in unexpected danger when she discovers the mysterious stranger is not what he appears to be. Through a twisted turn of events, Alison must turn to her enigmatic passenger for help and is now stuck with him. In over her head, Alison must fight to get through the night covering her tracks, avoiding the police, and discovering who her inscrutable passenger truly is.",/sq8kqES1Z17Hsa0ppmp65AJV6eD.jpg,2.367,tt8295468,80,,,,,
699060,false,1,10,For the Love of Jessee,2020-05-01,en,For the Love of Jessee,,,false,"Doctor Luke Matthew's world comes crashing down when he loses the love of his life and becomes a father in the same night. When he hires Sage as the new nanny, they both begin to realize that the best form of medicine is letting go.",/mJOiiP4mN5aSadoQY31UKDwlQLG.jpg,2.633,tt7411120,,,,,,
689319,false,3,6.3,For the Weekend,2020-04-01,en,For the Weekend,35,/sjIDqy1ldLmFMP8eubTzhMeBmse.jpg,false,A group of friends' attempt to repair their strained relationship by celebrating a birthday at a remote desert home falls apart when one disappears and their lives are changed forever.,/85umMxSl3ALShv9w7wXaV0L8npR.jpg,7.459,tt8089234,53,,,,,
695675,false,1,9,Fox Hunting,2020-01-01,zh,狐踪谍影,28,/6mQDlYMVUij8soDsuSnTaJQfiGw.jpg,false,"Fox Hunting adapted from Wang Jianxing's popular novel of the same name, the original work won the ""Golden Shield Literature Award"". It is about the kidnapping of the daughter of the chairman of a company based in a certain country abroad, and a huge ransom. The company's security captain and veteran Xiao Jian, in order to make up for his negligence, safeguard the dignity of the Chinese people, assist the country's police officer Mo Tai through hardships, wipe out the terrorists, and rescue the touching stories of his compatriots.",/4i1Dad5KRMoQNB2na5Np4VGJHpq.jpg,0.6,tt11599326,,,,,,
321863,false,0,0,For All That We Are,2015-01-27,en,For All That We Are,,,false,"Our story begins with John Lawrence Mason, a young aspiring actor looking to find his place in the world. In the midst of a stormy relationship with his parents, John challenges their wishes for him to become a lawyer. Over time, the pressures of being a responsible adult have taken their toll on his spirit, provoking him to lash out in any way possible. In his angst, he intrigues the tenderness of a young fashion designer who inspires him to believe in himself and accept the man he wants to be. With a new love and source of inspiration, John sets out into the big city with the hopes of fulfilling his dreams. It is there that he finds that the role he so desperately seeks, may not be so far from home after all.",,0.6,tt2368853,,,,,,
655515,false,1,3,For the Time Being,2020-01-21,de,Tal día hizo un año,18,,false,"German Larissa and her nine-year-old twins arrive at their father's paternal home in the Spanish Sierra Morena mountains. Father's flight was delayed, but the guests are welcomed as a matter of course by his mother and sister, who live together. The women's routine existence, quiet in its remoteness, is interrupted by the children's energetic presence. As the scorching hot days go by, everyone tries to relate to each other. Is it a language barrier that renders meaningful conversation all but impossible?",/9vSRssNkewHZH48STxkJWecdQzj.jpg,1.4,tt11604772,,,,,,
646071,false,0,0,Foxhole,,en,Foxhole,,,false,"A multi-generational anthology about the horrors of war in various foxholes that possibly include that of the Civil War, World War I/II, and Vietnam.",,0.6,tt6272854,,,,,,
641960,false,0,0,Four Good Days,2020-01-23,en,Four Good Days,18,,false,A mother helps her daughter work through four crucial days of recovery from substance abuse.,,1.969,tt10344522,,,,,,
606625,false,0,0,Follow Me,2019-06-03,en,Follow Me,27,,false,"A social media personality travels with his friends to Moscow to capture new content for his successful VLOG. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive.",/1BlghNfQWD0ZvenyoUAITpW6hfY.jpg,0.84,tt8160834,,,,,,
613368,false,75,5.4,Forte,2020-04-15,fr,Forte,35,/7xQhZ2USrq80AK9Ou8EKWIYMLin.jpg,false,,/ow6wuveiqHIsSUoj3hgkxUZs9FL.jpg,8.66,tt9372172,,,,,,
676792,false,10,7.5,Forensic,2020-02-28,ml,ഫോറന്‍സിക്,80,/dq6tpWA3h9UZxXQjOMKfIMuMh1s.jpg,false,A forensic analyst and an investigation officer are on a chase to hunt down a gruesome serial killer and crack one of the most famous cold cases in the history of their departments.,/9hFf0iS1mCBBG70DhKw8renwkzW.jpg,4.75,tt10187680,53,,,,,
660943,false,0,0,El olvido que seremos,,es,El olvido que seremos,,,false,,,0.6,tt11385336,,,,,,
669653,false,0,0,Il Boemo,2021-10-21,cs,Il Boemo,18,/Fl14Fl2nX5BmgVsohBpB2gm0c3.jpg,false,,,0.6,tt10726774,36,,,,,
688914,false,0,0,I'll Never Forget My High School Friends,,en,I'll Never Forget My High School Friends,18,,false,"Filming their lives, five high school friends document themselves drifting apart over their college years.",/itRmfQKevaYmyn6rzbHGN4TqGk4.jpg,0.6,tt11377484,35,,,,,
671940,false,0,0,Il delitto Mattarella,2020-03-19,it,Il delitto Mattarella,80,/8ECKUwIpeoY0pSoGoznH9q74Ay0.jpg,false,,/leNpyDjGgirJt3X7SpNbMbhewe4.jpg,1.4,tt11597086,99,18,,,,
654350,false,0,0,Il cattivo poeta,,it,Il cattivo poeta,18,/hMp3jupYQdV8uEGZIvfCn9ydXWj.jpg,false,,,0.6,tt10290352,,,,,,
660708,false,0,0,Il buco,,it,Il buco,,,false,"In 1961, a group of speleologists discover the world’s second deepest cave, the Bifurto Abyss.",,0.6,tt11012320,,,,,,
568658,false,0,0,I'll Be Around,2020-02-08,en,I'll Be Around,18,,false,"Against the backdrop of an alt-rock music festival, dozens of struggling thirty-somethings deal with a wide variety of social and philosophical issues in their respective lives.",/9XQAxMroNf5EfTIyD0MLuBLogbg.jpg,1.174,tt9077090,35,,,,,
682454,false,0,0,Il n'y aura plus de nuit,2020-04-01,fr,Il n'y aura plus de nuit,,,false,,/dJDlBcTQEbkjjgikAJsHL3tIpj7.jpg,0.6,tt10917134,,,,,,
483219,false,0,0,Ouija: Blood Ritual,2017-10-26,en,Ouija: Blood Ritual,27,,false,"Kayla, her friend Rob, and her brother Dustin are making a web series in which they debunk supernatural urban legends. But after their first shoot testing out a ritual to summon the ""Closet Man"" seemingly fizzles out, strange things start happening. Is the Closet Man more than just a Creepypasta-inspired modern legend?",/e2tFHqAAfIiTBYBr6gF1W0HTjK6.jpg,2.905,tt7593344,,,,,,
671194,false,0,0,Our Scripted Life,2020-05-05,en,Our Scripted Life,35,,false,"A daytime television actor hatches a plan to produce a film starring him and his co-star, hoping it will make her fall in love with him.",/zDUQbFKGAa2CwLpHgNaL63WYuyV.jpg,4.858,tt10958102,,,,,,
674482,false,1,5,Ouija Shark,2020-03-07,en,Ouija Shark,35,,false,A group of teenage girls summon an ancient man-eating shark after messing with a spirit board that washes up on the beach. An occult specialist must enter the shark's realm to rid this world of the deadly spirit ghost once and for all.,/22ywSnjepsCKkI4FggMplgkg0HQ.jpg,1.751,tt11650674,27,,,,,
689012,false,0,0,Out of Order,2020-02-25,en,Out of Order,35,,false,A dishevelled public prosecutor attempts to save his marriage and discover who is blackmailing him while tackling the biggest case of his career.,/b1BFbrEE4Wtmw4TOSw69UxnoVrl.jpg,0.6,tt7050758,,,,,,
691930,false,7,7.5,Out of Shadows,2020-04-10,en,Out of Shadows,99,/hXRT5Xs3D6Vc4gT3vj9hE6CqAzG.jpg,false,"""Out of Shadows"" lifts the mask on how the mainstream media and Hollywood manipulate and control the masses by spreading propaganda throughout their content. Our goal is to wake up the general public by shedding light on how we all have been lied to and brainwashed by a hidden enemy with a sinister agenda. This project is the result of two years of blood, sweat, and tears by a team of woke professionals. It's been independently produced and funded and is available on many different platforms for free for anyone to watch.",/gj3y9AAOYPmCJVArTSTKabNnNUd.jpg,6.604,tt12131262,,,,,,
663596,false,0,0,Out Deh - The Youth of Jamaica,2020-01-21,en,Out Deh - The Youth of Jamaica,,,false,"Out Deh is a documentary film which portrays the Youth of Jamaica: a new generation in transition, determined to get out of old and set structures in society and culture - and contribute with their fresh mindset and strength to a new understanding of the Jamaican island.",/yxtlitAU4EK9VWyqW9x4jgPeMsu.jpg,0.6,tt10444658,,,,,,
652009,false,0,0,Our Father's Keeper,,en,Our Father's Keeper,,,false,"On Thanksgiving, a family struggles to properly care for their father with Alzheimer's disease.",,0.6,tt9354118,,,,,,
550988,false,0,0,Free Guy,2020-12-09,en,Free Guy,28,/xExfwYrStEGpcX8tCI4nTYjbVaN.jpg,false,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,/7BdpESY7uRi6BNOuj9nIhkLc775.jpg,11.191,tt6264654,12,35,14,878,,
667682,false,1,6,From the Heart,2020-02-10,en,Un amour si lointain,10749,/lTeA8z1dEsB83ISzc8Svaz8pRQn.jpg,false,"Kathy Yoder has left her Amish ways and is a successful travel guide writer. When Kathy goes home to settle her dad's affairs, she's reminded of her life before she left the Amish community...",/q6haqnW8jXS7GerQbpWZysAdagv.jpg,4.924,tt10777644,10770,,,,,
663075,false,4,8,Free Burma Rangers,2020-02-24,en,Free Burma Rangers,99,,false,"Free Burma Rangers is a documentary film exploring the extraordinary 20-year journey of missionaries Dave and Karen Eubank. The film follows Dave, Karen, and their three young children, as they venture into war zones where they are fighting to bring hope.",/mgltMVHOaHxfdatLNCqKUdSCT0y.jpg,1.115,tt10683800,,,,,,
524840,false,0,0,Friendsgiving,,en,Friendsgiving,35,,false,"The story follows Molly (Akerman), a glamorous, newly divorced actor, and Abby (Dennings), her recently-dumped lesbian best friend, with Seymour as Helen, Molly’s gorgeous Swedish mother. Together, along with their motley crew of close friends and strange acquaintances, they host a dysfunctional, comical and chaotic Thanksgiving dinner.",,0.6,tt8431078,,,,,,
666826,false,0,0,Friends Who Kill,2020-01-23,en,A Daughter's Ordeal,53,/gpwGNvcBgZb7dXHAbz7lbUn7QSK.jpg,false,"Hope has always been close to her daughter Lacy. But since her divorce from her husband, Hope has been worried about Lacy, who is struggling to cope. So Hope is excited when Lacy brings home a new friend, Cassie, whose parents recently divorced as well. Lacy and Cassie quickly become the best of friends. But when Cassie begins to drive a wedge between Lacy and her mother, Hope beings to wonder if Cassie is the godsend she first imagined.",/ks8finYQk0GmlPVGINGTUgX7Keq.jpg,4.432,tt10525236,,,,,,
665883,false,0,0,Freeland,,en,Freeland,,,false,An ageing pot farmer finds her world shattered as she races to bring in what could be her final harvest.,/4RnrBfqXPTKith2vYjyknZTWeJ1.jpg,0.6,tt5785352,,,,,,
619501,false,0,0,Fright,2020-01-12,no,Fright,53,/4TWjoKQoBXhrw8TA4qeJRUZxG2n.jpg,false,Plot unknown,/tbJNYBsZSbmkpUwQwHp7UGg0nN0.jpg,1.4,tt9774748,,,,,,
679206,false,0,0,Freak Power: The Battle of Aspen,2019-07-31,en,Freak Power: The Battle of Aspen,,,false,"The true story of Hunter S Thompson's curious, bizarre and entertaining run to be sheriff of Pitkin County in the 1970s.",,0.6,tt9075038,,,,,,
687308,false,0,0,Frontier,2020-02-15,en,Frontier,37,,false,"Mexican families are being forced off their land by the Saxon's who come to colonize this underpopulated state. Two Mexican families, the Iturraldes and the Villareals, find their peaceful existence shattered when they refuse to sell their ranches to the Mackenzies, an Irish family who will stop at nothing to get what they want. And what they want, lies deep in this extensive and fertile land... oil.",/4lQSV4unaYdFBE8iLi7JxSMGRIV.jpg,2.964,tt11050682,,,,,,
669153,false,1,10,Frieda - Coming Home,2020-01-25,en,Frieda - Coming Home,9648,,false,"A young American couple, Mark and Olivia, are expecting their first child. Before that, they want to make their dream of a trip to Europe come true. They book private accommodations through an Internet portal and embark on their 4-weeks-journey. On their arrival in Germany Elisabeth picks them up at the airport. She is the daughter of the landlady of Mark and Olivias first accommodation, a tiny house, located at a beautiful lake, in the hometown of Olivia's great-grandparents. They learn that the 82-years old landlady is in the hospital and dying. Elisabeth drives Mark and Olivia to the house. And then the two young people spend their first night in Germany. A night in which Mark gets to know the owner in a special way. The next morning, it is strangely quiet over the house by the lake. And no one will know so quickly what happened a few hours ago.",/gn1fWUgdF4T9xOKBhxeYZKIstF8.jpg,7.079,tt8047590,53,10749,,,,
655293,false,2,7.5,#FriendsButMarried2,2020-02-27,id,#TemanTapiMenikah2,18,/lJkwwJrDOelpBhLy0cmSINAuptc.jpg,false,Ayu's pregnancy completely changes her personality and requires Ditto to hold back and pretend not to be jealous of the attention Ayu gives to the fetus.,/hWdyIRwMdfmijFRGLxT3ctqJ96E.jpg,0.628,tt11640412,,,,,,
685718,false,1,2,From the Ground,2020-02-10,en,From the Ground,18,/kBgcNj3Y3VXOFEYEZdHCA5vruae.jpg,false,"1975, Devon. Nine year old Jazmin Hughes goes missing. 15 years later, her body is found and her parents are thrown into grief once again.",/rchu5VDyn5lPSG9ql0Ps79UuZvq.jpg,0.989,tt6793972,,,,,,
571468,false,0,0,Freaks Out,2020-10-22,it,Freaks Out,18,/pMBsr3TBEuF7Ds1PO12wGDS5aux.jpg,false,"Matilde, Cencio, Fulvio and Mario are like siblings when the tragedy of the Second World War hits Rome. In 1943 they work in a circus in the Eternal City. Israel, the circus owner and their putative father, disappears in the attempt to find a getaway overseas for them all. Our four friends are in disarray. Without anybody looking after them and without a circus, the four protagonists have no place in society. They feel only as freaks, lost in a war-torn city.",/4CgRQi4b1ICqsRyvIOjYREZ4q1X.jpg,1.429,tt7270808,,,,,,
563067,false,0,0,Fukushima 50,2020-03-06,ja,フクシマ50,28,/tEXAnX9rI9Hd3Rvf0ixO3BePZz2.jpg,false,Workers at the Fukushima Daiichi facility in Japan risk their lives and stay at the nuclear power plant to prevent total destruction after the region is devastated by an earthquake an tsunami in 2011.,/6lh3MTgxwFheZrzwmopoof8LqeG.jpg,1.272,tt9318772,18,,,,,
664596,false,1,10,Funny Face,2020-02-23,en,Funny Face,,/pm8F3rTk4N3NXSQeM9xQdM9uURm.jpg,false,"In a Brooklyn threatened by disfigurement from greedy urban developers, two young people meet in a late-night bodega. Their unexpected bond takes on a romantic tone and brings solace to these two superheroes who are powerless in the face of oppression.",/fD2ZAcCt4BEhKGpTxdBFoSRCn1Y.jpg,2.857,tt11638942,,,,,,
625910,false,0,0,Furries the Movie,2020-03-19,en,Furries the Movie,35,,false,"Furries the Movie is a 80's style horror/slasher based comedy featuring real furries . Five furries attend a furry convention and realize a killer on the loose and must band together to stop him. Along the way they discover a power they never knew they had and that ""It's ok to be yourself"".",,3.101,tt10796960,27,,,,,
679637,false,0,0,Fuckit List,2020-01-15,en,Fuckit List,,/zVRX7V8gs1Rp4OOnsTO5x9lm0nO.jpg,true,"Nick Moretti brings a full movie worth of hardcore sucking, fucking and breeding. Gangbangs? Check. Double penetration? Check. Group breeding? Check. Hot men fucking and cumming in each other's asses? Check. Who and what is on your Fuckit List?",/lUIasf07ff76W5shHWPsghBYClt.jpg,0.6,tt11655082,,,,,,
631637,false,12,7.5,Oh My Kadavule,2020-02-13,ta,ஓ மை கடவுளே,35,/rE1mM9YeSV3V15M17k8b2ZBL4E7.jpg,false,Arjun is conveniently married to his best friend Anu and their marriage turns out to be a nightmare since he is not really in love with her. When things get tough Arjun gets a second chance in life that could change his path and perspective altogether.,/wuQwtFEm4DlzK3EnZ5VWefVXZvG.jpg,3.662,tt11143108,10749,,,,,
583495,false,0,0,Escaping Freedom,,en,Escaping Freedom,,,false,An estranged brother and sister attempt to reconnect after choosing very different paths in life.,/3OvDyldp6pz9n4iIHpaE7DTDgk3.jpg,0.6,tt6614334,,,,,,
502425,false,160,6.5,Escape From Pretoria,2020-03-06,en,Escape From Pretoria,18,/kolkVKNZSjhZGHwcrFU36Watpke.jpg,false,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison…",/8GGS0jkFFCnmdStvZED6NL6V7gd.jpg,23.293,tt5797184,36,53,,,,
656274,false,0,0,Little Girl,2020-02-21,fr,Petite fille,99,,false,"The touching portrait of eight-year-old Sasha, who questions her gender and in doing so, evokes the sometimes disturbing reactions of a society that is still invested in a biological boy-girl system of thought.",/5IumwlJuDNyZqbr53qIS0jcB9K4.jpg,0.6,tt11753696,,,,,,
678310,false,0,0,Life to AfterLife: Tragedy by Design,2020-01-27,en,Life to AfterLife: Tragedy by Design,99,,false,Join Craig McMahon in this episode where he discusses the controversial idea of a pre-birth plan with spiritual experts. Is it possible that we intentionally choose to have hardship and pain for the sole purpose of learning the divine virtues?,/f09LPopZk2Mlv3veEIWTm2RfQzM.jpg,1.4,tt11789866,,,,,,
